name,type,start_time,duration,"data"
"mainboardBlue","data",53.62882575,0.0009895,0x6E
"mainboardBlue","data",53.62987575,0.0009895,0x00
"mainboardBlue","data",53.630925,0.0009895,0x00
"mainboardBlue","data",53.63198375,0.0009895,0x00
"mainboardBlue","data",53.63303375,0.0009895,0x00
"mainboardBlue","data",53.634084,0.0009895,0x00
"mainboardBlue","data",53.63513375,0.0009895,0x00
"mainboardBlue","data",53.636184,0.0009895,0x00
"mainboardBlue","data",53.637234,0.0009895,0x00
"mainboardBlue","data",53.638284,0.0009895,0x00
"mainboardBlue","data",53.639334,0.0009895,0x00
"mainboardBlue","data",53.640384,0.0009895,0x00
"mainboardBlue","data",53.641434,0.0009895,0x00
"mainboardBlue","data",53.642484,0.0009895,0x00
"mainboardBlue","data",53.64353375,0.0009895,0x00
